year,farm code,species,farm_acreage,produced_quantity,PLV,crop_acreage,hours_of_machines_ha,fert_costs,phyto_costs,energy_costs,thirdy_costs,human_costs,machinery_costs,wheat_price,Mineral_fert_area,Mineral_whole_qt_ha,Mineral_unit_cost,Mineral_distribuited_value,Mineral_nitrogen_ha,Mineral_phosphorus_ha,Mineral_potassium_ha,OrganoMineral_fert_area,OrganoMineral_whole_qt_ha,OrganoMineral_unit_cost,OrganoMineral_distribuited_value,OrganoMineral_nitrogen_ha,OrganoMineral_phosphorus_ha,OrganoMineral_potassium_ha,Other_fert_area,Other_whole_qt_ha,Other_unit_cost,Other_distribuited_value,Other_nitrogen_ha,Other_phosphorus_ha,Other_potassium_ha,Micro_Mineral_fert_area,Micro_Mineral_whole_qt_ha,Micro_Mineral_unit_cost,Micro_Mineral_distribuited_value,Micro_Mineral_nitrogen_ha,Micro_Mineral_phosphorus_ha,Micro_Mineral_potassium_ha,Herbicide_Qt Tox-0,Herbicide_Qt Tox-1,Herbicide_Qt Tox-2,Herbicide_Qt Tox-3,Herbicide_Qt Tox-4,Insecticide_Qt Tox-0,Insecticide_Qt Tox-1,Insecticide_Qt Tox-2,Insecticide_Qt Tox-3,Insecticide_Qt Tox-4,Fungicide_Qt Tox-0,Fungicide_Qt Tox-1,Fungicide_Qt Tox-2,Fungicide_Qt Tox-3,Fungicide_Qt Tox-4,crop_yield,PLV_2_Qt,phyto_costs_2_Qt,fert_costs_2_Qt,herbicide_ha,insecticide_ha,fungicide_ha,herbicide_inefficiency,insecticide_inefficiency,fungicide_inefficiency,phyto_inefficiency,N_ha,P_ha,K_ha,ferti_inefficiency,hours_of_machines_inefficiency,cluster
2016.0,3.012015012173e+18,durum_wheat,28.88,240.0,4652.0,8.23,26.48,1440.0,301.0,30.0,700.0,3500.0,4000.0,19.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,4.0,44.0,1440.0,71.89,183.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.16160388821385,19.383333333333333,1.2541666666666669,6.0,0.103280680437424,0.0,0.0,0.0035416666666666,0.0,0.0,0.0035416666666666,2.465227916666666,6.299722083333334,0.0,8.76495,0.9080433333333334,3
2016.0,3.012015012174e+18,durum_wheat,35.03,630.0,14145.0,15.79,65.85,1280.0,640.0,0.0,1500.0,13500.0,20000.0,22.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,2.0,38.0,1280.0,99.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.89867004433186,22.452380952380953,1.0158730158730158,2.0317460317460316,0.0639645345155161,0.0,0.0,0.0016031746031746,0.0,0.0,0.0016031746031746,2.4923136507936507,0.0,0.0,2.4923136507936507,1.6504309523809522,2
2016.0,3.022012033386e+18,durum_wheat,8.55,50.0,1300.0,0.98,44.31,150.0,0.0,20.0,80.0,600.0,480.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,30.0,150.0,234.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,51.02040816326531,26.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.599924,0.0,0.0,4.599924,0.868476,8
2016.0,3.022014033688e+18,durum_wheat,8.4,100.0,1900.0,2.4,48.26,425.0,113.0,0.0,432.0,910.0,1400.0,19.0,2.0,4.0,46.5,212.5,92.92,115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.66666666666667,19.0,1.13,4.25,0.4333333333333333,0.0,0.0,0.0104,0.0,0.0,0.0104,2.2300799999999996,2.76,0.0,4.990079999999999,1.1582399999999995,8
2016.0,3.022015033779e+18,durum_wheat,25.79,234.0,4212.0,17.73,5.55,500.0,246.0,70.0,1000.0,15200.0,1330.0,18.0,18.0,1.0,46.0,500.0,13.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.197969543147208,18.0,1.051282051282051,2.1367521367521367,0.0169204737732656,0.0,0.0,0.0012820512820512,0.0,0.0,0.0012820512820512,1.0334923076923077,0.0,0.0,1.0334923076923077,0.4205192307692307,6
2016.0,3.022015033853e+18,durum_wheat,21.64,280.0,7000.0,9.5,17.36,896.0,420.0,40.0,350.0,1600.0,1500.0,25.0,10.0,3.0,28.0,896.0,87.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.473684210526315,25.0,1.5,3.2,0.1031578947368421,0.0,0.0,0.0035,0.0,0.0,0.0035,2.9714642857142857,0.0,0.0,2.9714642857142857,0.589,8
2016.0,3.022015033895e+18,durum_wheat,5.1,40.0,250.0,1.6,15.17,100.0,0.0,0.0,250.0,750.0,600.0,6.25,2.0,2.0,35.0,100.0,21.43,21.43,21.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,25.0,6.25,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8572,0.8572,0.8572,2.5716,0.6068,6
2016.0,3.112013015221e+18,durum_wheat,46.5,1135.0,25538.0,22.0,28.08,1530.0,1166.0,0.0,1680.0,4200.0,11400.0,22.5,22.0,2.0,34.0,1530.0,94.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.59090909090909,22.50044052863436,1.0273127753303966,1.3480176211453745,0.0227272727272727,0.0,0.0,0.0004405286343612,0.0,0.0,0.0004405286343612,1.823770925110132,0.0,0.0,1.823770925110132,0.5442819383259911,6
2016.0,3.11201401531e+18,durum_wheat,35.82,299.0,6585.0,10.7,17.01,129.0,99.0,0.0,2350.0,2443.0,258.0,22.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,34.0,129.0,16.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.943925233644865,22.023411371237454,0.3311036789297659,0.431438127090301,0.6990654205607477,0.0,0.0,0.0250167224080267,0.0,0.0,0.0250167224080267,0.5847424749163879,0.0,0.0,0.5847424749163879,0.6087190635451505,1
2016.0,3.112015015424e+18,durum_wheat,191.5,2200.0,44000.0,80.0,25.62,7680.0,,0.0,0.0,14350.0,24600.0,20.0,80.0,2.0,48.0,7680.0,30.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.5,20.0,5.090909090909091,3.4909090909090907,0.025,0.0,0.0,0.0009090909090909,0.0,0.0,0.0009090909090909,1.0909090909090908,2.1818181818181817,0.0,3.2727272727272725,0.9316363636363636,8
2016.0,3.1120150154280003e+18,durum_wheat,3.3,59.0,1153.0,1.51,22.21,138.0,64.0,0.0,343.0,660.0,650.0,19.54,2.0,3.0,35.0,138.0,68.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0728476821192,19.54237288135593,1.0847457627118644,2.3389830508474576,1.3178807947019868,0.0,0.0,0.033728813559322,0.0,0.0,0.033728813559322,1.7626050847457628,0.0,0.0,1.7626050847457628,0.5684254237288137,1
2016.0,3.112015015437e+18,durum_wheat,18.3,320.0,5600.0,14.4,20.82,320.0,0.0,0.0,1047.0,1381.0,2450.0,17.5,14.0,1.0,35.0,320.0,17.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,22.22222222222222,17.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7713000000000001,0.0,0.0,0.7713000000000001,0.9369,6
2016.0,3.112015015442e+18,durum_wheat,30.72,1490.0,36990.0,24.0,26.58,3168.0,1284.0,0.0,1680.0,4200.0,11800.0,24.83,24.0,4.0,33.0,1584.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.083333333333336,24.825503355704697,0.8617449664429531,2.1261744966442953,0.0208333333333333,0.0,0.0,0.0003355704697986,0.0,0.0,0.0003355704697986,2.577181208053691,0.0,0.0,2.577181208053691,0.4281342281879194,0
2016.0,3.112015015462e+18,durum_wheat,23.21,554.0,10803.0,11.54,16.57,1120.0,804.0,0.0,780.0,2312.0,4325.0,19.5,12.0,3.0,32.0,1120.0,81.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.00693240901214,19.5,1.4512635379061372,2.0216606498194944,0.0901213171577123,0.0,0.0,0.0018772563176895,0.0,0.0,0.0018772563176895,1.7057953068592056,0.0,0.0,1.7057953068592056,0.3451584837545126,4
2016.0,3.112015015463e+18,durum_wheat,13.31,168.0,4704.0,5.81,16.84,1015.0,0.0,0.0,395.0,1392.0,1740.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,35.0,1015.0,49.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,28.91566265060241,28.0,0.0,6.041666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7260541666666664,0.0,0.0,1.7260541666666664,0.5823833333333334,6
2016.0,3.112015015464e+18,durum_wheat,39.46,1216.0,24320.0,28.96,16.79,2752.0,1943.0,0.0,1900.0,5792.0,8680.0,20.0,29.0,3.0,32.0,2752.0,80.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.988950276243095,20.0,1.597861842105263,2.263157894736842,0.0345303867403314,0.0,0.0,0.0008223684210526,0.0,0.0,0.0008223684210526,1.90955,0.0,0.0,1.90955,0.3998671052631579,6
2016.0,3.112015015465e+18,durum_wheat,29.3,647.0,19410.0,22.3,17.88,4422.0,0.0,0.0,1516.0,4464.0,7140.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,6.0,33.0,4422.0,60.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,29.013452914798204,30.0,0.0,6.834621329211746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.071108191653787,0.0,0.0,2.071108191653787,0.6162658423493045,6
2016.0,3.11201501547e+18,durum_wheat,19.08,91.0,1909.0,3.51,9.34,63.0,0.0,0.0,250.0,1295.0,108.0,20.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,35.0,63.0,23.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,25.925925925925927,20.978021978021975,0.0,0.6923076923076923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9099,0.0,0.0,0.9099,0.3602571428571428,4
2016.0,3.112015015479e+18,durum_wheat,18.0,332.0,7304.0,7.0,21.97,384.0,300.0,0.0,740.0,3632.0,550.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,32.0,384.0,,,,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.42857142857143,22.0,0.9036144578313252,1.1566265060240963,0.03,0.0,0.0,0.0006325301204819,0.0,0.0,0.0006325301204819,0.0,0.0,0.0,0.0,0.463222891566265,6
2016.0,3.122008008702e+18,durum_wheat,5.46,50.0,1100.0,2.0,5.0,120.0,0.0,0.0,0.0,180.0,400.0,22.0,2.0,2.0,30.0,120.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,25.0,22.0,0.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.68,0.0,0.0,1.68,0.2,4
2016.0,3.122012010531e+18,durum_wheat,49.29,720.0,20535.0,23.0,10.25,0.0,500.0,0.0,1300.0,2800.0,4000.0,28.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.304347826086957,28.520833333333332,0.6944444444444444,0.0,0.0430434782608695,0.0,0.0,0.001375,0.0,0.0,0.001375,0.0,0.0,0.0,0.0,0.3274305555555555,4
2016.0,3.122014010569e+18,durum_wheat,197.35,1610.0,35420.0,70.52,2.84,5000.0,0.0,0.0,0.0,4000.0,4000.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,2.0,25.0,2500.0,31.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,22.830402722631877,22.0,0.0,3.1055900621118013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3898134161490685,0.0,0.0,1.3898134161490685,0.1243955279503105,4
2016.0,3.122015010715e+18,durum_wheat,19.47,120.0,3000.0,5.9,17.47,800.0,250.0,50.0,450.0,3300.0,720.0,25.0,6.0,4.0,37.5,400.0,99.44,69.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.338983050847457,25.0,2.0833333333333335,6.666666666666667,0.2050847457627118,0.0,0.0,0.0100833333333333,0.0,0.0,0.0100833333333333,4.8891333333333336,3.40725,0.0,8.296383333333333,0.8589416666666666,3
2016.0,3.122015010716e+18,durum_wheat,20.79,120.0,3000.0,5.8,18.04,650.0,200.0,100.0,480.0,2460.0,720.0,25.0,6.0,3.0,37.0,325.0,68.52,81.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.689655172413794,25.0,1.6666666666666667,5.416666666666667,0.2379310344827586,0.0,0.0,0.0114999999999999,0.0,0.0,0.0114999999999999,3.3118,3.9203166666666664,0.0,7.232116666666666,0.8719333333333332,3
2016.0,3.2020140134920003e+18,durum_wheat,24.51,70.0,3475.0,8.85,7.62,0.0,0.0,0.0,3000.0,7650.0,1400.0,49.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,49.642857142857146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9633857142857144,2
2016.0,3.202015012817e+18,durum_wheat,74.0,1200.0,37200.0,45.0,7.14,6810.0,1700.0,0.0,6900.0,800.0,1600.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,50.0,10.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.666666666666668,31.0,1.4166666666666667,5.675,0.0168888888888888,0.0,0.0,0.0006333333333333,0.0,0.0,0.0006333333333333,0.0071249999999999,0.0,0.0,0.0071249999999999,0.26775,4
2016.0,3.202015013113e+18,durum_wheat,15.64,301.0,9036.0,7.53,21.91,1800.0,800.0,50.0,0.0,3535.0,4620.0,30.02,8.0,6.0,42.0,1800.0,62.61,125.21,91.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.9734395750332,30.019933554817275,2.6578073089701,5.980066445182724,0.2815405046480744,0.0,0.0,0.0070431893687707,0.0,0.0,0.0070431893687707,1.5662900332225915,3.132329900332226,2.2780126245847176,6.976632558139535,0.5481139534883721,3
2016.0,3.202015013122e+18,durum_wheat,18.77,35.0,1035.0,1.15,26.09,130.0,0.0,10.0,0.0,350.0,840.0,29.57,2.0,3.0,56.5,174.0,43.23,45.26,45.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,30.434782608695656,29.571428571428573,0.0,3.7142857142857144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4204142857142854,1.4871142857142854,1.4871142857142854,4.394642857142856,0.8572428571428571,8
2016.0,3.202015013509e+18,durum_wheat,28.6,800.0,18400.0,20.24,28.66,700.0,240.0,0.0,0.0,7200.0,6960.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,1.0,45.0,700.0,,,,0.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.52569169960475,23.0,0.3,0.875,0.0365612648221343,0.0,0.0,0.0009249999999999,0.0,0.0,0.0009249999999999,0.0,0.0,0.0,0.0,0.7250979999999999,6
2016.0,3.202015013529e+18,durum_wheat,9.89,45.0,945.0,1.53,9.15,80.0,0.0,35.0,0.0,1000.0,210.0,21.0,2.0,0.0,101.0,30.0,0.0,9.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,29.41176470588235,21.0,0.0,1.7777777777777777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33014,0.0,0.33014,0.3111,4
2016.0,3.202015013569e+18,durum_wheat,28.09,239.0,7181.0,7.48,6.68,700.0,200.0,50.0,0.0,350.0,1400.0,30.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,45.0,400.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53,0.0,0.0,0.0,0.0,31.95187165775401,30.04602510460251,0.8368200836820083,2.928870292887029,0.0,0.0,0.070855614973262,0.0,0.0,0.0022175732217573,0.0022175732217573,0.0,0.0,0.0,0.0,0.2090644351464435,4
2016.0,3.302010010214e+18,durum_wheat,11.7,140.0,3220.0,6.8,2.62,238.0,112.0,0.0,436.0,80.0,350.0,23.0,7.0,1.0,34.0,238.0,47.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.58823529411765,23.0,0.8,1.7,0.1514705882352941,0.0,0.0,0.0073571428571428,0.0,0.0,0.0073571428571428,2.299857142857143,0.0,0.0,2.299857142857143,0.1272571428571428,0
2016.0,3.302014014098e+18,durum_wheat,60.0,280.0,5640.0,10.0,7.98,1600.0,600.0,0.0,850.0,800.0,1500.0,20.14,10.0,4.0,42.5,800.0,109.0,102.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,20.142857142857142,2.142857142857143,5.714285714285714,0.5,0.0,0.0,0.0178571428571428,0.0,0.0,0.0178571428571428,3.892857142857143,3.650714285714286,0.0,7.543571428571429,0.285,3
2016.0,2.212011020013e+18,durum_wheat,8.71,20.0,3042.0,1.6,12.5,0.0,0.0,50.0,0.0,600.0,260.0,152.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,12.5,152.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2
2016.0,2.3020090807e+18,durum_wheat,30.87,650.0,8966.0,12.71,22.79,0.0,1300.0,0.0,1270.0,2080.0,6500.0,13.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.14083398898505,13.793846153846154,2.0,0.0,0.4004720692368214,0.0,0.0,0.0078307692307692,0.0,0.0,0.0078307692307692,0.0,0.0,0.0,0.0,0.4456321538461538,6
2016.0,2.302013081008e+18,durum_wheat,23.63,379.0,7685.0,5.73,6.81,472.0,361.0,20.0,815.0,160.0,500.0,20.28,6.0,2.0,39.5,236.0,61.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.14310645724258,20.277044854881268,0.9525065963060686,1.245382585751979,0.5497382198952879,0.0,0.0,0.0083113456464379,0.0,0.0,0.0083113456464379,0.9340353562005278,0.0,0.0,0.9340353562005278,0.1029585751978891,4
2016.0,2.302016081042e+18,durum_wheat,32.02,291.0,5120.0,6.92,1.45,979.0,0.0,50.0,0.0,80.0,250.0,17.59,7.0,4.0,33.0,979.0,117.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,42.052023121387286,17.59450171821306,0.0,3.36426116838488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7834570446735394,0.0,0.0,2.7834570446735394,0.0344810996563573,0
2016.0,2.302016081065e+18,durum_wheat,8.3,349.0,6789.0,5.93,8.23,1791.0,750.0,125.0,1236.0,160.0,500.0,19.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,10.0,31.0,1791.0,442.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.85328836424958,19.45272206303725,2.1489971346704873,5.131805157593123,1.0657672849915685,0.0,0.0,0.0181088825214899,0.0,0.0,0.0181088825214899,7.517506876790831,0.0,0.0,7.517506876790831,0.1398392550143266,3
2016.0,2.302016081068e+18,durum_wheat,6.81,150.0,3044.0,2.84,14.49,343.0,296.0,0.0,907.0,160.0,500.0,20.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,69.0,343.0,31.69,80.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.816901408450704,20.293333333333333,1.9733333333333336,2.286666666666666,1.8098591549295775,0.0,0.0,0.0342666666666666,0.0,0.0,0.0342666666666666,0.5999973333333334,1.5334106666666665,0.0,2.1334079999999997,0.274344,1
2016.0,2.432016016003e+18,durum_wheat,127.7,510.0,10455.0,16.35,33.52,3280.0,600.0,0.0,1875.0,7950.0,7500.0,20.5,16.0,4.0,36.0,2100.0,54.12,54.12,54.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.19266055045871,20.5,1.1764705882352942,6.431372549019608,0.0220183486238532,0.0110091743119266,0.0,0.0007058823529411,0.0003529411764705,0.0,0.0010588235294117,1.7350235294117649,1.7350235294117649,1.7350235294117649,5.205070588235294,1.0746117647058826,8
