Farm ID,Year,Specie vegetale,Superficie coltivata,Ore uso macchina per ettaro
2912008031085000001,2011,Frumento duro,8.55,23.79
2912008031085000001,2012,Frumento duro,4.0,29.23
2912008031188000001,2008,Frumento duro,0.8,17.18
2912008031285000001,2008,Frumento duro,58.2,18.41
2912008031285000001,2010,Frumento duro,37.99,18.33
2912008031285000001,2011,Frumento duro,16.93,19.7
2912008031348000001,2008,Frumento duro,8.2,30.49
2912008031348000001,2009,Frumento duro,8.2,30.49
2912008031353000001,2008,Frumento duro,171.83,16.67
2912008031356000001,2008,Frumento duro,80.0,25.5
2912008031356000001,2009,Frumento duro,80.0,16.66
2912008031356000001,2010,Frumento duro,31.4,19.65
2912008031356000001,2011,Frumento duro,21.28,20.1
2912008031356000001,2013,Frumento duro,55.0,19.66
2912008031357000001,2008,Frumento duro,70.3,18.35
2912008031357000001,2009,Frumento duro,54.33,4.45
2912008031357000001,2010,Frumento duro,61.8,16.03
2912008031357000001,2011,Frumento duro,58.0,19.81
2912008031357000001,2012,Frumento duro,54.33,11.15
2912008031357000001,2013,Frumento duro,46.57,22.88
2912008031358000001,2008,Frumento duro,8.6,18.33
2912008031368000001,2008,Frumento duro,272.22,18.3
2912008031368000001,2009,Frumento duro,330.0,18.37
2912008031372000001,2008,Frumento duro,71.2,16.67
2912008031372000001,2009,Frumento duro,72.87,15.1
2912008031372000001,2010,Frumento duro,45.2,8.41
2912008031372000001,2011,Frumento duro,81.17,14.78
2912008031372000001,2012,Frumento duro,72.87,10.98
2912008031372000001,2013,Frumento duro,30.03,18.58
2912008031670000001,2008,Frumento duro,1.54,
2912008032001000001,2008,Frumento duro,0.5,3.74
2912008032001000001,2009,Frumento duro,7.0,0.0
2912008032002000001,2008,Frumento duro,27.0,4.27
2912008032002000001,2009,Frumento duro,52.0,0.0
2912008032002000001,2010,Frumento duro,51.5,0.88
2912008032038000001,2008,Frumento duro,14.0,0.0
2912008032038000001,2009,Frumento duro,9.0,0.0
2912008032038000001,2010,Frumento duro,9.0,0.76
2912008032038000001,2011,Frumento duro,4.9,61.22
2912008032038000001,2012,Frumento duro,4.0,30.0
2912008032206000001,2008,Frumento duro,30.0,14.66
2912008032206000001,2009,Frumento duro,30.0,14.32
2912008032206000001,2010,Frumento duro,30.0,6.67
2912008032206000001,2011,Frumento duro,30.0,1.17
2912008032206000001,2012,Frumento duro,30.0,1.33
2912008032207000001,2008,Frumento duro,49.0,0.0
2912008032207000001,2009,Frumento duro,34.0,0.0
2912008032207000001,2010,Frumento duro,35.0,0.99
2912008032207000001,2011,Frumento duro,30.0,11.87
2912008032207000001,2012,Frumento duro,38.0,38.36
2912008032210000001,2008,Frumento duro,41.97,
2912008032210000001,2009,Frumento duro,35.8,20.09
2912008032210000001,2010,Frumento duro,40.0,19.7
2912008032210000001,2011,Frumento duro,40.0,16.98
2912008032210000001,2012,Frumento duro,38.0,23.03
2912008032222000001,2008,Frumento duro,10.46,7.65
2912008032222000001,2012,Frumento duro,10.46,19.12
2912008032222000001,2013,Frumento duro,15.0,13.33
2912008032510000001,2008,Frumento duro,210.0,8.57
2912008032536000001,2008,Frumento duro,57.84,2.02
2912008032680000001,2008,Frumento duro,6.4,1.2
2912008032680000001,2009,Frumento duro,6.4,9.38
2912008032680000001,2013,Frumento duro,6.4,46.88
2912008032684000001,2008,Frumento duro,13.9,1.29
2912008032684000001,2010,Frumento duro,1.0,20.0
2912008032689000001,2008,Frumento duro,36.0,0.0
2912008032689000001,2009,Frumento duro,38.5,0.0
2912008032689000001,2010,Frumento duro,38.5,3.64
2912008032689000001,2012,Frumento duro,14.0,5.71
2912008032698000001,2008,Frumento duro,43.0,3.16
2912008032707000001,2008,Frumento duro,35.0,2.91
2912008032712000001,2008,Frumento duro,2.05,
2912008032716000001,2008,Frumento duro,23.0,0.0
2912008032716000001,2009,Frumento duro,34.41,0.0
2912008033110000001,2008,Frumento duro,2.5,1.5
2912008033113000001,2008,Frumento duro,9.0,3.74
2912008033113000001,2009,Frumento duro,7.0,1.34
2912008033239000001,2010,Frumento duro,2.0,inf
2912008033239000001,2011,Frumento duro,2.0,19.53
2912008033239000001,2012,Frumento duro,2.0,19.53
2912008033246000001,2008,Frumento duro,9.5,21.05
2912008033246000001,2012,Frumento duro,9.5,19.82
2912008033256000001,2008,Frumento duro,100.0,16.67
2912008033260000001,2008,Frumento duro,88.25,16.2
2912008033260000001,2009,Frumento duro,39.08,6.4
2912008033261000001,2008,Frumento duro,12.0,
2912008033261000001,2009,Frumento duro,15.0,16.67
2912008033348000001,2008,Frumento duro,5.0,21.55
2912008033398000001,2009,Frumento duro,8.0,0.0
2912008033408000001,2009,Frumento duro,2.0,0.0
2912008040134000001,2008,Frumento duro,3.92,27.19
2912008040207000001,2008,Frumento duro,0.6,19.03
2912008040207000001,2009,Frumento duro,0.6,10.0
2912008040207000001,2010,Frumento duro,0.6,8.33
2912008040207000001,2012,Frumento duro,0.6,66.67
2912008040207000001,2013,Frumento duro,0.6,33.33
2912008040207000001,2016,Frumento duro,1.0,8.48
2912008040240000001,2008,Frumento duro,11.25,9.6
2912008040240000001,2009,Frumento duro,5.51,9.98
2912008040250000001,2008,Frumento duro,15.45,1.84
2912008040261000001,2008,Frumento duro,2.0,17.45
2912008040287000001,2008,Frumento duro,4.89,4.45
2912008040305000001,2008,Frumento duro,9.1,2.75
2912008040305000001,2009,Frumento duro,5.33,0.0
2912008040316000001,2008,Frumento duro,10.0,0.0
2912008040316000001,2009,Frumento duro,37.86,0.0
2912008040316000001,2015,Frumento duro,2.41,41.49
2912008040316000001,2016,Frumento duro,13.9,64.75
2912008040316000001,2017,Frumento duro,13.52,44.38
2912008040316000001,2018,Frumento duro,4.49,66.82
2912008040316000001,2020,Frumento duro,12.96,20.83
2912008040316000001,2021,Frumento duro,6.34,20.5
2912008040316000001,2022,Frumento duro,1.0,50.0
2912008040319000001,2008,Frumento duro,15.37,4.55
2912008040319000001,2009,Frumento duro,9.71,5.66
2912008040319000001,2010,Frumento duro,4.31,0.0
2912008040319000001,2011,Frumento duro,10.18,49.12
2912008040320000001,2008,Frumento duro,17.9,0.0
2912008058004000001,2008,Frumento duro,13.5,70.33
2912008058004000001,2009,Frumento duro,9.5,32.04
2912008058004000001,2010,Frumento duro,13.5,29.74
2912008058004000001,2011,Frumento duro,9.5,31.71
2912008070024000001,2008,Frumento duro,9.0,3.85
2912008070024000001,2009,Frumento duro,7.0,1.42
2912008070026000001,2008,Frumento duro,7.0,4.06
2912008070026000001,2009,Frumento duro,8.5,1.32
2912008070026000001,2011,Frumento duro,6.0,33.2
2912008088860000001,2008,Frumento duro,50.0,1.28
2912008088860000001,2009,Frumento duro,51.5,0.0
2222008025140000001,2008,Frumento duro,1.79,3.18
2222008025140000001,2009,Frumento duro,1.79,4.3
2222008070251000001,2008,Frumento duro,6.76,3.13
2222008070251000001,2009,Frumento duro,0.62,9.31
2222008070251000001,2010,Frumento duro,2.32,0.0
2222008070251000001,2013,Frumento duro,7.94,6.78
2222008070251000001,2015,Frumento duro,3.36,0.0
2222008070251000001,2017,Frumento duro,10.19,0.0
2222008070251000001,2018,Frumento duro,8.77,1.57
2222008070251000001,2021,Frumento duro,7.12,12.72
2222008070251000001,2022,Frumento duro,10.44,16.91
2222008070406000001,2008,Frumento duro,23.73,0.6
2222008070406000001,2015,Frumento duro,8.34,0.0
2222008070406000001,2016,Frumento duro,23.0,0.0
2222008070406000001,2017,Frumento duro,27.61,1.34
2222008070406000001,2018,Frumento duro,21.0,0.0
2222008070406000001,2022,Frumento duro,11.35,10.57
2222013070412000001,2017,Frumento duro,1.29,0.0
2222017072745000001,2022,Frumento duro,8.0,10.0
2222008027025000001,2008,Frumento duro,15.26,0.0
2222008027025000001,2009,Frumento duro,10.0,2.65
2222008027035000001,2018,Frumento duro,17.33,0.59
2222008027035000001,2019,Frumento duro,40.0,2.38
2222008027035000001,2020,Frumento duro,60.45,1.04
2222008027035000001,2022,Frumento duro,23.27,12.93
2222008027073000001,2008,Frumento duro,5.25,0.0
2222008027073000001,2009,Frumento duro,2.47,2.83
2222008027073000001,2010,Frumento duro,3.94,0.0
2222008027073000001,2011,Frumento duro,3.33,0.0
2222008070117000001,2016,Frumento duro,4.26,4.51
2222008070117000001,2017,Frumento duro,3.15,5.31
2222008070117000001,2021,Frumento duro,7.5,11.1
2222008070117000001,2022,Frumento duro,9.31,15.84
2222008070358000001,2016,Frumento duro,27.01,0.0
2222008070380000001,2008,Frumento duro,11.83,0.0
2222008070380000001,2010,Frumento duro,8.05,0.0
2222008070380000001,2011,Frumento duro,5.33,0.0
2222008070339000001,2008,Frumento duro,16.45,0.0
2222008070339000001,2009,Frumento duro,12.43,2.32
2222008070339000001,2011,Frumento duro,15.12,0.0
2222008070339000001,2012,Frumento duro,12.0,1.94
2222008070339000001,2013,Frumento duro,10.0,12.82
2222008070339000001,2014,Frumento duro,3.92,0.0
2222008070339000001,2016,Frumento duro,8.94,4.05
2222008070339000001,2022,Frumento duro,12.33,16.11
2812008061309000001,2010,Frumento duro,1.93,51.2
2222008025032000001,2008,Frumento duro,4.69,2.58
2222008025032000001,2009,Frumento duro,5.41,0.0
3202008009989000001,2008,Frumento duro,3.7,82.74
3202008009989000001,2011,Frumento duro,3.7,20.43
3202008009989000001,2012,Frumento duro,3.7,6.54
3202008009989000001,2014,Frumento duro,3.7,13.78
2922010014137000001,2010,Frumento duro,29.66,82.31
2922010014137000001,2011,Frumento duro,25.42,80.36
2922010014137000001,2012,Frumento duro,25.61,61.48
2922010014137000001,2013,Frumento duro,13.0,82.31
2922010014137000001,2014,Frumento duro,20.0,27.53
2922010014137000001,2015,Frumento duro,23.0,83.04
2922010014137000001,2016,Frumento duro,23.0,81.03
2922010014137000001,2017,Frumento duro,26.0,60.03
2922010014145000001,2010,Frumento duro,6.0,1.62
2922010014145000001,2011,Frumento duro,6.0,13.85
2922010014145000001,2012,Frumento duro,6.0,8.33
2922010014145000001,2013,Frumento duro,6.0,25.0
2922010014145000001,2014,Frumento duro,6.0,25.0
2922010014145000001,2015,Frumento duro,7.0,7.14
2922010014145000001,2016,Frumento duro,5.5,54.55
2922010014145000001,2018,Frumento duro,5.5,36.36
2922010014145000001,2019,Frumento duro,4.0,12.5
2922010014145000001,2021,Frumento duro,6.0,26.14
2922010014149000001,2010,Frumento duro,1.73,1.65
2922010014149000001,2011,Frumento duro,1.0,15.34
2922010014149000001,2012,Frumento duro,1.39,12.95
2922010014149000001,2013,Frumento duro,1.5,14.39
2912011999784000001,2011,Frumento duro,4.0,0.0
2912011999784000001,2012,Frumento duro,3.0,36.67
2912011999784000001,2013,Frumento duro,8.0,43.75
2912012041078000001,2012,Frumento duro,2.5,40.0
2912012041131000001,2013,Frumento duro,4.0,50.0
2912012041597000001,2012,Frumento duro,5.0,21.0
2912012058335000001,2012,Frumento duro,5.37,47.91
2912012998746000001,2012,Frumento duro,15.55,14.21
2912012998746000001,2014,Frumento duro,33.06,9.9
2912012998746000001,2015,Frumento duro,29.31,15.13
2912012999545000001,2012,Frumento duro,8.0,28.09
2912012999545000001,2013,Frumento duro,20.21,0.0
2912012999762000001,2012,Frumento duro,35.0,3.71
2912012999762000001,2013,Frumento duro,25.0,26.0
2922008001303000001,2016,Frumento duro,2.0,18.02
2922008001394000001,2009,Frumento duro,12.38,5.59
2922008001394000001,2010,Frumento duro,6.0,0.0
2922008001394000001,2011,Frumento duro,6.38,106.21
2922008001394000001,2012,Frumento duro,6.0,94.77
2922008001394000001,2013,Frumento duro,6.38,81.4
2922008001395000001,2008,Frumento duro,6.67,37.31
2922008001395000001,2009,Frumento duro,7.78,5.54
2922008001395000001,2010,Frumento duro,9.0,4.81
2922008001395000001,2011,Frumento duro,5.45,123.45
2922008001395000001,2012,Frumento duro,9.0,94.22
2922008001395000001,2013,Frumento duro,5.45,85.82
2922008001395000001,2014,Frumento duro,9.0,92.19
2922008014026000001,2008,Frumento duro,12.0,19.04
2922008014026000001,2009,Frumento duro,13.26,9.22
2922008014026000001,2010,Frumento duro,2.36,78.02
2922008014026000001,2011,Frumento duro,15.53,79.69
2922008014026000001,2012,Frumento duro,10.13,81.57
2922008014026000001,2013,Frumento duro,3.99,77.03
2812010092002000001,2012,Frumento duro,3.5,15.61
2812010092002000001,2014,Frumento duro,8.0,21.09
2812010092002000001,2016,Frumento duro,6.0,5.84
2812010092002000001,2017,Frumento duro,8.0,7.21
2812010092002000001,2018,Frumento duro,8.39,14.36
2812010092002000001,2019,Frumento duro,4.5,10.09
2812010092002000001,2020,Frumento duro,10.08,54.78
2812010092002000001,2021,Frumento duro,4.52,45.1
2812010092002000001,2022,Frumento duro,7.53,12.46
2812010092009000001,2013,Frumento duro,4.7,44.83
2812010092551000001,2010,Frumento duro,2.53,34.14
2812010092551000001,2011,Frumento duro,2.53,16.16
2812010092551000001,2012,Frumento duro,2.53,16.59
2812010092551000001,2013,Frumento duro,2.53,16.7
2812010092551000001,2014,Frumento duro,2.53,19.66
2812010092551000001,2015,Frumento duro,2.53,26.56
2812010092551000001,2018,Frumento duro,2.89,14.34
2812010092551000001,2019,Frumento duro,3.71,16.17
2812010092551000001,2021,Frumento duro,4.39,13.99
2812010092551000001,2022,Frumento duro,3.82,13.87
2812010092902000001,2010,Frumento duro,7.86,2.8
2812010092902000001,2011,Frumento duro,6.75,10.22
2812010092902000001,2012,Frumento duro,8.36,15.87
2812010092902000001,2013,Frumento duro,8.36,31.14
2812010092902000001,2015,Frumento duro,8.36,15.68
2812010092902000001,2018,Frumento duro,9.41,29.06
2812010092902000001,2019,Frumento duro,4.35,34.75
2812010092902000001,2020,Frumento duro,5.44,25.45
2812010092902000001,2021,Frumento duro,6.02,23.06
2812010092902000001,2022,Frumento duro,5.38,24.59
2812010092903000001,2010,Frumento duro,3.04,3.0
2812010092903000001,2011,Frumento duro,3.04,12.02
2812010092903000001,2012,Frumento duro,3.04,27.74
2812010092903000001,2014,Frumento duro,3.31,37.18
2812011093012000001,2011,Frumento duro,13.0,23.67
2812011093012000001,2012,Frumento duro,10.0,12.56
2812011093012000001,2013,Frumento duro,12.0,19.87
2812011093022000001,2011,Frumento duro,25.0,14.73
2812011093022000001,2012,Frumento duro,18.0,9.75
2812011093022000001,2013,Frumento duro,13.0,10.0
2812011093022000001,2014,Frumento duro,14.63,7.52
2812011093022000001,2015,Frumento duro,15.5,9.55
2812011093022000001,2016,Frumento duro,13.0,11.54
2812011093022000001,2017,Frumento duro,24.0,10.0
2812011093022000001,2018,Frumento duro,3.9,14.87
2812011093022000001,2019,Frumento duro,22.27,11.23
2812011093022000001,2020,Frumento duro,11.87,12.64
2812011093022000001,2021,Frumento duro,18.13,14.89
2812011093022000001,2022,Frumento duro,21.17,14.17
2812011093170000001,2011,Frumento duro,2.93,27.35
2812011093170000001,2012,Frumento duro,4.8,85.83
2812011093171000001,2011,Frumento duro,5.59,30.2
2812011093171000001,2012,Frumento duro,5.62,55.53
2812011093171000001,2013,Frumento duro,5.5,12.51
2812011093171000001,2014,Frumento duro,2.39,15.79
2922008000101000001,2008,Frumento duro,50.0,16.0
2922008000101000001,2009,Frumento duro,40.0,12.5
2922008000103000001,2009,Frumento duro,15.0,0.0
2922008000362000001,2008,Frumento duro,13.0,2.84
2922008000362000001,2009,Frumento duro,7.0,2.94
2922008000518000001,2010,Frumento duro,8.5,4.95
2922008000518000001,2011,Frumento duro,2.5,3.88
2922008000542000001,2008,Frumento duro,3.8,4.86
2922008000542000001,2010,Frumento duro,3.0,5.06
2922008000577000001,2008,Frumento duro,5.0,107.42
2922008000577000001,2009,Frumento duro,4.0,8.65
2922008000578000001,2008,Frumento duro,150.0,inf
2922008000578000001,2009,Frumento duro,137.0,5.05
2922008000610000001,2008,Frumento duro,8.0,3.77
2922008000610000001,2009,Frumento duro,19.2,4.99
2922008000692000001,2008,Frumento duro,0.91,0.0
2922008000692000001,2009,Frumento duro,0.61,52.46
2922008000692000001,2011,Frumento duro,2.2,111.0
2922008000692000001,2013,Frumento duro,1.0,57.1
2922008000692000001,2014,Frumento duro,1.0,43.46
2922008000692000001,2016,Frumento duro,1.1,22.73
2922008000692000001,2018,Frumento duro,1.2,33.33
2922008000696000001,2008,Frumento duro,0.8,3.07
2922008000696000001,2009,Frumento duro,0.58,47.09
2922008000697000001,2008,Frumento duro,3.98,2.78
2922008000697000001,2009,Frumento duro,4.49,67.33
2922008000697000001,2010,Frumento duro,3.98,69.58
2922008000697000001,2011,Frumento duro,4.49,77.46
2922008000699000001,2008,Frumento duro,2.07,3.27
2922008000699000001,2009,Frumento duro,2.07,57.97
2922008000731000001,2008,Frumento duro,10.0,2.43
2922008000731000001,2009,Frumento duro,10.0,40.19
2922008000731000001,2010,Frumento duro,10.0,18.84
2922008000731000001,2012,Frumento duro,10.0,16.32
2922008000788000001,2008,Frumento duro,3.5,101.13
2922008000788000001,2010,Frumento duro,4.5,2.71
2922008000789000001,2008,Frumento duro,2.64,11.07
2922008000789000001,2010,Frumento duro,5.0,2.81
2922008000790000001,2008,Frumento duro,4.0,120.0
2922008000790000001,2010,Frumento duro,5.0,2.81
2922008000790000001,2011,Frumento duro,11.8,21.19
2922008000790000001,2012,Frumento duro,11.8,18.64
2922008000790000001,2013,Frumento duro,2.2,13.64
2922008000790000001,2015,Frumento duro,2.56,19.53
2922008000813000001,2009,Frumento duro,2.0,43.84
2922008000813000001,2011,Frumento duro,3.0,12.92
2922008000813000001,2012,Frumento duro,2.0,18.14
2922008000814000001,2008,Frumento duro,37.14,2.43
2922008000814000001,2009,Frumento duro,30.0,37.95
2922008000814000001,2010,Frumento duro,40.0,34.43
2922008000814000001,2011,Frumento duro,42.85,9.77
2922008000814000001,2012,Frumento duro,40.0,20.0
2922008000814000001,2013,Frumento duro,40.0,30.0
2922008000814000001,2014,Frumento duro,30.0,37.93
2922008000814000001,2015,Frumento duro,25.0,51.3
2922008000814000001,2016,Frumento duro,22.0,50.0
2922008000814000001,2017,Frumento duro,26.0,50.0
2922008000814000001,2018,Frumento duro,20.0,36.15
2922008000814000001,2019,Frumento duro,20.0,30.0
2922008000814000001,2020,Frumento duro,1.73,28.9
2922008000814000001,2021,Frumento duro,34.82,18.67
2922008000814000001,2022,Frumento duro,30.0,25.3
2922008000817000001,2008,Frumento duro,2.5,22.43
2922008000817000001,2009,Frumento duro,2.5,35.85
2922008000817000001,2010,Frumento duro,1.0,92.43
2922008000817000001,2011,Frumento duro,2.5,22.25
